id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
1286;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3300.00;29200.00;58.00;455.00;0.2500;0.2127;90000;CORRECT;0;1;No error
1287;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3640.00;27350.00;63.00;480.00;0.7500;0.0849;88200;CORRECT;0;1;No error
1288;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2960.00;25610.00;58.00;470.00;7.5000;0.0064;198700;NEEDS CHECK;0;1;No error
1289;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2510.00;24520.00;66.00;529.00;7.5000;0.0061;198300;NEEDS CHECK;0;1;No error
1290;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;2730.00;22720.00;64.00;496.00;1.5000;0.0324;99700;CORRECT;0;1;No error
1291;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3030.00;31740.00;61.00;450.00;1.5000;0.0342;110500;CORRECT;0;1;No error
1292;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3400.00;27530.00;64.00;519.00;3.0000;0.0201;124300;CORRECT;0;1;No error
1293;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2660.00;23590.00;59.00;519.00;5.5000;0.0079;176900;NEEDS CHECK;0;1;No error
1294;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3310.00;27380.00;68.00;527.00;11.0000;0.0057;262900;NEEDS CHECK;0;1;No error
1295;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2740.00;26420.00;63.00;469.00;4.0000;0.0120;152600;NEEDS CHECK;0;1;No error
1296;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3000.00;27240.00;66.00;461.00;5.5000;0.0100;165000;NEEDS CHECK;0;1;No error
1297;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3400.00;26730.00;58.00;455.00;0.3700;0.1480;83300;CORRECT;0;1;No error
1298;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3360.00;27300.00;67.00;521.00;0.1800;0.3474;94800;CORRECT;0;1;No error
1299;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2540.00;32410.00;60.00;454.00;0.2500;0.1693;84400;CORRECT;0;1;No error
1300;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2700.00;31490.00;57.00;514.00;0.3700;0.1155;100800;CORRECT;0;1;No error
1301;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3160.00;28260.00;59.00;500.00;3.0000;0.0173;134100;CORRECT;0;1;No error
1302;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3380.00;23560.00;67.00;502.00;0.5500;0.1144;91200;CORRECT;0;1;No error
1303;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3620.00;26760.00;61.00;484.00;11.0000;0.0056;273100;NEEDS CHECK;0;1;No error
1304;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2950.00;31460.00;66.00;469.00;0.5500;0.0983;91500;CORRECT;0;1;No error
1305;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3070.00;31020.00;62.00;529.00;5.5000;0.0096;168600;NEEDS CHECK;0;1;No error
1306;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3300.00;23780.00;67.00;449.00;15.0000;0.0041;336800;NEEDS CHECK;0;1;No error
1307;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3270.00;26180.00;67.00;467.00;0.7500;0.0811;101700;CORRECT;0;1;No error
1308;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3220.00;26820.00;58.00;517.00;2.2000;0.0236;116000;CORRECT;0;1;No error
1309;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3590.00;27880.00;56.00;475.00;0.1800;0.3102;84900;CORRECT;0;1;No error
1310;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3020.00;26490.00;58.00;544.00;0.3700;0.1315;88700;CORRECT;0;1;No error
1311;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3640.00;24960.00;59.00;494.00;15.0000;0.0040;329400;NEEDS CHECK;0;1;No error
1312;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;2790.00;31550.00;59.00;475.00;15.0000;0.0030;326400;NEEDS CHECK;0;1;No error
1313;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3530.00;30870.00;64.00;457.00;1.5000;0.0418;109900;CORRECT;0;1;No error
1314;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3190.00;24080.00;66.00;511.00;1.5000;0.0390;100700;CORRECT;0;1;No error
1315;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3170.00;27110.00;65.00;480.00;3.0000;0.0191;140000;CORRECT;0;1;No error
1316;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;2910.00;24160.00;64.00;486.00;1.5000;0.0345;111600;CORRECT;0;1;No error
1317;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3360.00;33100.00;56.00;495.00;1.1000;0.0475;112300;CORRECT;0;1;No error
1318;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3360.00;27650.00;61.00;454.00;0.2500;0.2277;94000;CORRECT;0;1;No error
1319;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3370.00;29900.00;58.00;492.00;7.5000;0.0072;206300;NEEDS CHECK;0;1;No error
1320;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3400.00;27390.00;62.00;531.00;1.5000;0.0390;102200;CORRECT;0;1;No error
1321;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3170.00;30950.00;66.00;473.00;3.0000;0.0194;138200;CORRECT;0;1;No error
1322;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3190.00;33300.00;62.00;505.00;0.3700;0.1485;95700;CORRECT;0;1;No error
1323;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;2900.00;28090.00;59.00;462.00;0.2500;0.1901;93300;CORRECT;0;1;No error
1324;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3030.00;31400.00;58.00;469.00;3.0000;0.0163;137800;CORRECT;0;1;No error
1325;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3690.00;31450.00;59.00;526.00;4.0000;0.0151;155100;CORRECT;0;1;No error
1326;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3080.00;27060.00;58.00;487.00;5.5000;0.0090;166300;NEEDS CHECK;0;1;No error
1327;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3270.00;26050.00;66.00;463.00;4.0000;0.0150;149900;NEEDS CHECK;0;1;No error
1328;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2600.00;26440.00;56.00;539.00;0.1800;0.2247;88700;CORRECT;0;1;No error
1329;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3090.00;26980.00;66.00;538.00;0.1800;0.3147;91700;CORRECT;0;1;No error
1330;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2560.00;31540.00;62.00;462.00;2.2000;0.0200;114000;CORRECT;0;1;No error
1331;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3100.00;27480.00;66.00;541.00;0.5500;0.1033;101200;CORRECT;0;1;No error
1332;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3130.00;26150.00;64.00;476.00;4.0000;0.0139;156700;NEEDS CHECK;0;1;No error
1333;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3200.00;22460.00;61.00;512.00;7.5000;0.0072;201700;NEEDS CHECK;0;1;No error
1334;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;2520.00;31910.00;60.00;463.00;0.3700;0.1135;83600;CORRECT;0;1;No error
1335;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;2710.00;23420.00;58.00;507.00;1.1000;0.0397;105900;CORRECT;0;1;No error
1336;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3380.00;26590.00;65.00;529.00;1.1000;0.0555;111400;CORRECT;0;1;No error
1337;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3370.00;30550.00;60.00;490.00;0.5500;0.1021;86500;CORRECT;0;1;No error
1338;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;2750.00;27870.00;57.00;466.00;4.0000;0.0109;144500;NEEDS CHECK;0;1;No error
1339;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3220.00;24180.00;60.00;454.00;1.1000;0.0488;111200;CORRECT;0;1;No error
1340;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3320.00;24230.00;65.00;474.00;0.3700;0.1620;99400;CORRECT;0;1;No error
1341;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3600.00;33070.00;66.00;534.00;11.0000;0.0060;258800;NEEDS CHECK;0;1;No error
1342;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3630.00;29570.00;62.00;481.00;4.0000;0.0156;147200;NEEDS CHECK;0;1;No error
1343;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2610.00;22860.00;63.00;509.00;15.0000;0.0030;322700;NEEDS CHECK;0;1;No error
1344;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2930.00;30690.00;71.00;505.00;1.5000;0.0385;110700;CORRECT;0;1;No error
1345;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3850.00;27690.00;71.00;522.00;5.5000;0.0138;177900;NEEDS CHECK;0;1;No error
1346;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3630.00;35970.00;76.00;560.00;5.5000;0.0139;187400;NEEDS CHECK;0;1;No error
1347;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3440.00;31270.00;66.00;541.00;3.0000;0.0210;144200;CORRECT;0;1;No error
1348;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3780.00;29200.00;66.00;547.00;4.0000;0.0173;164600;CORRECT;0;1;No error
1349;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3280.00;26180.00;68.00;515.00;1.1000;0.0563;114000;CORRECT;0;1;No error
1350;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3910.00;32750.00;64.00;506.00;3.0000;0.0232;146400;CORRECT;0;1;No error
1351;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4130.00;33040.00;63.00;607.00;0.3700;0.1953;102900;CORRECT;0;1;No error
1352;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3890.00;30990.00;72.00;597.00;2.2000;0.0354;125800;CORRECT;0;1;No error
1353;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3100.00;27920.00;75.00;571.00;11.0000;0.0059;266100;NEEDS CHECK;0;1;No error
1354;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3630.00;31910.00;63.00;582.00;7.5000;0.0085;224400;NEEDS CHECK;0;1;No error
1355;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2840.00;34180.00;71.00;561.00;2.2000;0.0255;130500;CORRECT;0;1;No error
1356;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4060.00;37180.00;65.00;614.00;0.7500;0.0977;110700;CORRECT;0;1;No error
1357;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3320.00;31500.00;68.00;585.00;3.0000;0.0209;137900;CORRECT;0;1;No error
1358;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3920.00;33170.00;65.00;611.00;11.0000;0.0064;261500;NEEDS CHECK;0;1;No error
1359;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3620.00;29620.00;64.00;609.00;2.2000;0.0293;125300;CORRECT;0;1;No error
1360;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3880.00;34930.00;71.00;521.00;0.2500;0.3061;97100;CORRECT;0;1;No error
1361;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3310.00;36930.00;69.00;552.00;7.5000;0.0085;221200;NEEDS CHECK;0;1;No error
1362;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3600.00;32140.00;66.00;558.00;7.5000;0.0088;213200;NEEDS CHECK;0;1;No error
1363;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3110.00;37520.00;72.00;547.00;1.5000;0.0415;119300;CORRECT;0;1;No error
1364;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3280.00;36870.00;73.00;547.00;4.0000;0.0166;156100;CORRECT;0;1;No error
1365;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3770.00;31100.00;67.00;520.00;1.1000;0.0638;106400;CORRECT;0;1;No error
1366;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3920.00;26710.00;69.00;583.00;0.2500;0.3005;92400;CORRECT;0;1;No error
1367;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3960.00;34380.00;64.00;588.00;0.5500;0.1280;110100;CORRECT;0;1;No error
1368;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4170.00;32610.00;66.00;510.00;0.3700;0.2066;101400;CORRECT;0;1;No error
1369;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;4070.00;29320.00;70.00;517.00;7.5000;0.0106;214900;NEEDS CHECK;0;1;No error
1370;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3330.00;32670.00;69.00;540.00;15.0000;0.0043;325600;NEEDS CHECK;0;1;No error
1371;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3610.00;29530.00;76.00;552.00;7.5000;0.0102;222000;NEEDS CHECK;0;1;No error
1372;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3910.00;36390.00;74.00;509.00;7.5000;0.0107;209700;NEEDS CHECK;0;1;No error
1373;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2970.00;35570.00;73.00;557.00;11.0000;0.0055;277500;NEEDS CHECK;0;1;No error
1374;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3560.00;32820.00;64.00;508.00;11.0000;0.0058;280400;NEEDS CHECK;0;1;No error
1375;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4040.00;29840.00;76.00;615.00;1.5000;0.0569;120900;CORRECT;0;1;No error
1376;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3220.00;36400.00;70.00;520.00;2.2000;0.0285;136200;CORRECT;0;1;No error
1377;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3950.00;32840.00;70.00;523.00;0.1800;0.4267;102400;CORRECT;0;1;No error
1378;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;4000.00;36290.00;68.00;584.00;1.1000;0.0687;111900;CORRECT;0;1;No error
1379;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4000.00;30920.00;66.00;541.00;0.7500;0.0978;104800;CORRECT;0;1;No error
1380;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3500.00;33360.00;63.00;572.00;1.5000;0.0408;116800;CORRECT;0;1;No error
1381;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4050.00;33090.00;69.00;589.00;1.5000;0.0517;120400;CORRECT;0;1;No error
1382;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3250.00;37570.00;73.00;543.00;7.5000;0.0088;212600;NEEDS CHECK;0;1;No error
1383;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3800.00;31830.00;66.00;604.00;7.5000;0.0093;204400;NEEDS CHECK;0;1;No error
1384;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3820.00;26140.00;68.00;584.00;4.0000;0.0180;161900;CORRECT;0;1;No error
1385;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2960.00;32480.00;72.00;508.00;2.2000;0.0269;119500;CORRECT;0;1;No error
1386;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3820.00;31930.00;64.00;507.00;0.7500;0.0905;107700;CORRECT;0;1;No error
1387;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2870.00;26200.00;66.00;516.00;1.5000;0.0351;126800;CORRECT;0;1;No error
1388;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2940.00;30760.00;65.00;518.00;0.2500;0.2123;94300;CORRECT;0;1;No error
1389;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3510.00;31140.00;68.00;570.00;7.5000;0.0088;221100;NEEDS CHECK;0;1;No error
1390;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3010.00;35780.00;72.00;594.00;5.5000;0.0109;191900;CORRECT;0;1;No error
1391;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2800.00;33410.00;71.00;603.00;1.5000;0.0368;125700;CORRECT;0;1;No error
1392;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2900.00;30140.00;66.00;585.00;0.3700;0.1437;90700;CORRECT;0;1;No error
1393;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3670.00;33700.00;63.00;595.00;0.2500;0.2569;90500;CORRECT;0;1;No error
1394;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4090.00;30180.00;71.00;566.00;0.2500;0.3227;90200;CORRECT;0;1;No error
1395;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3280.00;32920.00;64.00;531.00;1.1000;0.0530;106600;CORRECT;0;1;No error
1396;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3600.00;34350.00;67.00;558.00;1.1000;0.0609;104600;CORRECT;0;1;No error
1397;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3690.00;33210.00;72.00;531.00;1.5000;0.0492;119400;CORRECT;0;1;No error
1398;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2880.00;35360.00;66.00;510.00;5.5000;0.0096;176800;NEEDS CHECK;0;1;No error
1399;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3660.00;37030.00;63.00;545.00;4.0000;0.0160;158800;CORRECT;0;1;No error
1400;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;4140.00;37580.00;63.00;591.00;0.3700;0.1958;93000;CORRECT;0;1;No error
1401;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3060.00;25820.00;63.00;520.00;1.1000;0.0487;101700;CORRECT;0;1;No error
1402;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3140.00;37780.00;72.00;586.00;0.5500;0.1142;98500;CORRECT;0;1;No error
1403;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2840.00;28960.00;63.00;553.00;5.5000;0.0090;189400;NEEDS CHECK;0;1;No error
1404;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3280.00;32730.00;70.00;574.00;5.5000;0.0116;192000;NEEDS CHECK;0;1;No error
1405;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2990.00;37080.00;64.00;575.00;0.3700;0.1437;94900;CORRECT;0;1;No error
1406;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4050.00;27570.00;69.00;576.00;15.0000;0.0052;326000;NEEDS CHECK;0;1;No error
1407;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4140.00;29790.00;76.00;515.00;0.7500;0.1165;110200;CORRECT;0;1;No error
1408;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2900.00;31420.00;66.00;544.00;0.5500;0.0967;96300;CORRECT;0;1;No error
1409;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3430.00;30270.00;73.00;513.00;1.1000;0.0632;107800;CORRECT;0;1;No error
1410;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3220.00;34080.00;75.00;543.00;0.2500;0.2683;104500;CORRECT;0;1;No error
1411;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3000.00;31400.00;66.00;608.00;4.0000;0.0138;148900;CORRECT;0;1;No error
1412;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3220.00;29660.00;71.00;585.00;0.2500;0.2540;93500;CORRECT;0;1;No error
1413;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3830.00;28060.00;71.00;588.00;3.0000;0.0252;145700;CORRECT;0;1;No error
1414;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3650.00;33300.00;75.00;587.00;4.0000;0.0190;166300;CORRECT;0;1;No error
1415;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;2820.00;25340.00;71.00;590.00;7.5000;0.0074;218000;NEEDS CHECK;0;1;No error
1416;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3870.00;27230.00;70.00;577.00;11.0000;0.0068;266800;NEEDS CHECK;0;1;No error
1417;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3900.00;30560.00;66.00;508.00;5.5000;0.0130;172300;NEEDS CHECK;0;1;No error
1418;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3720.00;26380.00;76.00;550.00;11.0000;0.0071;277600;NEEDS CHECK;0;1;No error
1419;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4070.00;26230.00;67.00;545.00;15.0000;0.0050;331700;NEEDS CHECK;0;1;No error
1420;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2870.00;29550.00;74.00;520.00;0.5500;0.1073;107000;CORRECT;0;1;No error
1421;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3390.00;36690.00;70.00;588.00;0.1800;0.3662;85500;CORRECT;0;1;No error
1422;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3760.00;33450.00;65.00;512.00;1.1000;0.0617;107400;CORRECT;0;1;No error
1423;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2970.00;31490.00;67.00;518.00;0.2500;0.2211;100100;CORRECT;0;1;No error
1424;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3320.00;28570.00;65.00;585.00;3.0000;0.0200;150400;CORRECT;0;1;No error
1425;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2810.00;29290.00;74.00;511.00;11.0000;0.0053;264100;NEEDS CHECK;0;1;No error
1426;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3990.00;35940.00;74.00;590.00;3.0000;0.0273;152000;CORRECT;0;1;No error
1427;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3740.00;34920.00;64.00;520.00;3.0000;0.0222;144000;CORRECT;0;1;No error
1428;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3050.00;29020.00;68.00;552.00;15.0000;0.0038;331000;NEEDS CHECK;0;1;No error
1429;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2960.00;31830.00;72.00;549.00;11.0000;0.0054;278800;NEEDS CHECK;0;1;No error
1430;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2870.00;28710.00;64.00;610.00;0.3700;0.1379;108200;CORRECT;0;1;No error
1431;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3590.00;33970.00;76.00;601.00;1.1000;0.0689;116800;CORRECT;0;1;No error
1432;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3630.00;28100.00;73.00;559.00;2.2000;0.0335;119100;CORRECT;0;1;No error
1433;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4180.00;30550.00;64.00;524.00;1.1000;0.0676;116300;CORRECT;0;1;No error
1434;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;4150.00;33410.00;64.00;531.00;0.1800;0.4099;98300;CORRECT;0;1;No error
1435;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4130.00;35900.00;68.00;535.00;2.2000;0.0355;138800;CORRECT;0;1;No error
1436;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4150.00;26560.00;63.00;579.00;0.1800;0.4035;99800;CORRECT;0;1;No error
1437;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2870.00;27120.00;67.00;599.00;0.1800;0.2967;102700;CORRECT;0;1;No error
1438;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3300.00;31160.00;69.00;587.00;0.1800;0.3514;104000;CORRECT;0;1;No error
1439;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3100.00;36760.00;65.00;600.00;0.2500;0.2239;103100;CORRECT;0;1;No error
1440;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;4180.00;34320.00;71.00;585.00;0.2500;0.3298;103800;CORRECT;0;1;No error
1441;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2940.00;27170.00;64.00;507.00;7.5000;0.0070;220300;NEEDS CHECK;0;1;No error
1442;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3560.00;26190.00;69.00;594.00;0.1800;0.3791;103600;CORRECT;0;1;No error
1443;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3320.00;29410.00;63.00;562.00;0.5500;0.1056;109500;CORRECT;0;1;No error
1444;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;4080.00;32450.00;69.00;555.00;0.5500;0.1422;106600;CORRECT;0;1;No error
1445;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3410.00;35860.00;67.00;558.00;11.0000;0.0058;264100;NEEDS CHECK;0;1;No error
1446;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3590.00;30130.00;76.00;549.00;2.2000;0.0344;139100;CORRECT;0;1;No error
1447;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3370.00;29360.00;67.00;519.00;0.3700;0.1695;101900;CORRECT;0;1;No error
1448;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3660.00;31210.00;67.00;506.00;3.0000;0.0227;147000;CORRECT;0;1;No error
1449;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4100.00;37770.00;70.00;591.00;4.0000;0.0199;153400;CORRECT;0;1;No error
1450;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3480.00;37680.00;64.00;602.00;2.2000;0.0281;120500;CORRECT;0;1;No error
1451;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;4030.00;29710.00;74.00;550.00;0.3700;0.2239;101900;CORRECT;0;1;No error
1452;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3120.00;29250.00;63.00;571.00;2.2000;0.0248;129500;CORRECT;0;1;No error
1453;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4030.00;26090.00;64.00;521.00;11.0000;0.0065;262000;NEEDS CHECK;0;1;No error
1454;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3080.00;31750.00;68.00;597.00;0.5500;0.1058;98200;CORRECT;0;1;No error
