id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
1277;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;2680.00;23620.00;63.00;515.00;4.0000;0.0117;147200;CORRECT;0;1;E0: OK
1278;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3230.00;31330.00;58.00;538.00;0.3700;0.1406;102400;ERROR DETECTED;0;1;E4: Efficiency OOR
1279;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3050.00;24590.00;67.00;543.00;0.5500;0.1032;101100;ERROR DETECTED;0;1;E4: Efficiency OOR
1280;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3490.00;30470.00;59.00;464.00;0.1800;0.3178;83500;ERROR DETECTED;0;1;E4: Efficiency OOR
1281;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3220.00;23500.00;58.00;465.00;5.5000;0.0094;166300;CORRECT;0;1;E0: OK
1282;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3140.00;29090.00;62.00;448.00;0.3700;0.1462;97200;ERROR DETECTED;0;1;E4: Efficiency OOR
1283;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3290.00;32760.00;59.00;547.00;15.0000;0.0036;325100;CORRECT;0;1;E0: OK
1284;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;2660.00;26460.00;56.00;474.00;0.5500;0.0752;102400;NEEDS CHECK;0;1;E0: OK
1285;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3260.00;29010.00;59.00;474.00;0.7500;0.0712;91800;NEEDS CHECK;0;1;E0: OK
1286;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3300.00;29200.00;58.00;455.00;0.2500;0.2127;90000;ERROR DETECTED;0;1;E4: Efficiency OOR
1287;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3640.00;27350.00;63.00;480.00;0.7500;0.0849;88200;NEEDS CHECK;0;1;E0: OK
1288;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2960.00;25610.00;58.00;470.00;7.5000;0.0064;198700;CORRECT;0;1;E0: OK
1289;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2510.00;24520.00;66.00;529.00;7.5000;0.0061;198300;CORRECT;0;1;E0: OK
1290;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;2730.00;22720.00;64.00;496.00;1.5000;0.0324;99700;CORRECT;0;1;E0: OK
1291;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3030.00;31740.00;61.00;450.00;1.5000;0.0342;110500;CORRECT;0;1;E0: OK
1292;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3400.00;27530.00;64.00;519.00;3.0000;0.0201;124300;CORRECT;0;1;E0: OK
1293;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2660.00;23590.00;59.00;519.00;5.5000;0.0079;176900;CORRECT;0;1;E0: OK
1294;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3310.00;27380.00;68.00;527.00;11.0000;0.0057;262900;CORRECT;0;1;E0: OK
1295;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2740.00;26420.00;63.00;469.00;4.0000;0.0120;152600;CORRECT;0;1;E0: OK
1296;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3000.00;27240.00;66.00;461.00;5.5000;0.0100;165000;CORRECT;0;1;E0: OK
1297;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3400.00;26730.00;58.00;455.00;0.3700;0.1480;83300;ERROR DETECTED;0;1;E4: Efficiency OOR
1298;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3360.00;27300.00;67.00;521.00;0.1800;0.3474;94800;ERROR DETECTED;0;1;E4: Efficiency OOR
1299;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2540.00;32410.00;60.00;454.00;0.2500;0.1693;84400;ERROR DETECTED;0;1;E4: Efficiency OOR
1300;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2700.00;31490.00;57.00;514.00;0.3700;0.1155;100800;ERROR DETECTED;0;1;E4: Efficiency OOR
1301;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3160.00;28260.00;59.00;500.00;3.0000;0.0173;134100;CORRECT;0;1;E0: OK
1302;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3380.00;23560.00;67.00;502.00;0.5500;0.1144;91200;NEEDS CHECK;0;1;E0: OK
1303;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3620.00;26760.00;61.00;484.00;11.0000;0.0056;273100;CORRECT;0;1;E0: OK
1304;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2950.00;31460.00;66.00;469.00;0.5500;0.0983;91500;ERROR DETECTED;0;1;E4: Efficiency OOR
1305;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3070.00;31020.00;62.00;529.00;5.5000;0.0096;168600;CORRECT;0;1;E0: OK
1306;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3300.00;23780.00;67.00;449.00;15.0000;0.0041;336800;CORRECT;0;1;E0: OK
1307;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3270.00;26180.00;67.00;467.00;0.7500;0.0811;101700;NEEDS CHECK;0;1;E0: OK
1308;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3220.00;26820.00;58.00;517.00;2.2000;0.0236;116000;CORRECT;0;1;E0: OK
1309;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3590.00;27880.00;56.00;475.00;0.1800;0.3102;84900;ERROR DETECTED;0;1;E4: Efficiency OOR
1310;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3020.00;26490.00;58.00;544.00;0.3700;0.1315;88700;ERROR DETECTED;0;1;E4: Efficiency OOR
1311;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3640.00;24960.00;59.00;494.00;15.0000;0.0040;329400;CORRECT;0;1;E0: OK
1312;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;2790.00;31550.00;59.00;475.00;15.0000;0.0030;326400;CORRECT;0;1;E0: OK
1313;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3530.00;30870.00;64.00;457.00;1.5000;0.0418;109900;CORRECT;0;1;E0: OK
1314;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3190.00;24080.00;66.00;511.00;1.5000;0.0390;100700;CORRECT;0;1;E0: OK
1315;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3170.00;27110.00;65.00;480.00;3.0000;0.0191;140000;CORRECT;0;1;E0: OK
1316;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;2910.00;24160.00;64.00;486.00;1.5000;0.0345;111600;CORRECT;0;1;E0: OK
1317;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3360.00;33100.00;56.00;495.00;1.1000;0.0475;112300;NEEDS CHECK;0;1;E0: OK
1318;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3360.00;27650.00;61.00;454.00;0.2500;0.2277;94000;ERROR DETECTED;0;1;E4: Efficiency OOR
1319;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3370.00;29900.00;58.00;492.00;7.5000;0.0072;206300;CORRECT;0;1;E0: OK
1320;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3400.00;27390.00;62.00;531.00;1.5000;0.0390;102200;CORRECT;0;1;E0: OK
1321;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3170.00;30950.00;66.00;473.00;3.0000;0.0194;138200;CORRECT;0;1;E0: OK
1322;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3190.00;33300.00;62.00;505.00;0.3700;0.1485;95700;ERROR DETECTED;0;1;E4: Efficiency OOR
1323;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;2900.00;28090.00;59.00;462.00;0.2500;0.1901;93300;ERROR DETECTED;0;1;E4: Efficiency OOR
1324;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3030.00;31400.00;58.00;469.00;3.0000;0.0163;137800;CORRECT;0;1;E0: OK
1325;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3690.00;31450.00;59.00;526.00;4.0000;0.0151;155100;CORRECT;0;1;E0: OK
1326;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;3080.00;27060.00;58.00;487.00;5.5000;0.0090;166300;CORRECT;0;1;E0: OK
1327;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3270.00;26050.00;66.00;463.00;4.0000;0.0150;149900;CORRECT;0;1;E0: OK
1328;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2600.00;26440.00;56.00;539.00;0.1800;0.2247;88700;ERROR DETECTED;0;1;E4: Efficiency OOR
1329;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3090.00;26980.00;66.00;538.00;0.1800;0.3147;91700;ERROR DETECTED;0;1;E4: Efficiency OOR
1330;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;2560.00;31540.00;62.00;462.00;2.2000;0.0200;114000;CORRECT;0;1;E0: OK
1331;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3100.00;27480.00;66.00;541.00;0.5500;0.1033;101200;ERROR DETECTED;0;1;E4: Efficiency OOR
1332;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3130.00;26150.00;64.00;476.00;4.0000;0.0139;156700;CORRECT;0;1;E0: OK
1333;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3200.00;22460.00;61.00;512.00;7.5000;0.0072;201700;CORRECT;0;1;E0: OK
1334;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;2520.00;31910.00;60.00;463.00;0.3700;0.1135;83600;ERROR DETECTED;0;1;E4: Efficiency OOR
1335;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;2710.00;23420.00;58.00;507.00;1.1000;0.0397;105900;CORRECT;0;1;E0: OK
1336;ВКОП;ВКОП 30-160-056-3;ВКОП 30-160-056;560;3380.00;26590.00;65.00;529.00;1.1000;0.0555;111400;NEEDS CHECK;0;1;E0: OK
1337;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3370.00;30550.00;60.00;490.00;0.5500;0.1021;86500;ERROR DETECTED;0;1;E4: Efficiency OOR
1338;ВКОП;ВКОП 30-160-056-4;ВКОП 30-160-056;560;2750.00;27870.00;57.00;466.00;4.0000;0.0109;144500;CORRECT;0;1;E0: OK
1339;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3220.00;24180.00;60.00;454.00;1.1000;0.0488;111200;CORRECT;0;1;E0: OK
1340;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;3320.00;24230.00;65.00;474.00;0.3700;0.1620;99400;ERROR DETECTED;0;1;E4: Efficiency OOR
1341;ВКОП;ВКОП 30-160-056-1;ВКОП 30-160-056;560;3600.00;33070.00;66.00;534.00;11.0000;0.0060;258800;CORRECT;0;1;E0: OK
1342;ВКОП;ВКОП 30-160-056-2;ВКОП 30-160-056;560;3630.00;29570.00;62.00;481.00;4.0000;0.0156;147200;CORRECT;0;1;E0: OK
1343;ВКОП;ВКОП 30-160-056-5;ВКОП 30-160-056;560;2610.00;22860.00;63.00;509.00;15.0000;0.0030;322700;CORRECT;0;1;E0: OK
1344;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2930.00;30690.00;71.00;505.00;1.5000;0.0385;110700;CORRECT;0;1;E0: OK
1345;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3850.00;27690.00;71.00;522.00;5.5000;0.0138;177900;CORRECT;0;1;E0: OK
1346;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3630.00;35970.00;76.00;560.00;5.5000;0.0139;187400;CORRECT;0;1;E0: OK
1347;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3440.00;31270.00;66.00;541.00;3.0000;0.0210;144200;CORRECT;0;1;E0: OK
1348;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3780.00;29200.00;66.00;547.00;4.0000;0.0173;164600;CORRECT;0;1;E0: OK
1349;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3280.00;26180.00;68.00;515.00;1.1000;0.0563;114000;NEEDS CHECK;0;1;E0: OK
1350;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3910.00;32750.00;64.00;506.00;3.0000;0.0232;146400;CORRECT;0;1;E0: OK
1351;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4130.00;33040.00;63.00;607.00;0.3700;0.1953;102900;ERROR DETECTED;0;1;E4: Efficiency OOR
1352;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3890.00;30990.00;72.00;597.00;2.2000;0.0354;125800;CORRECT;0;1;E0: OK
1353;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3100.00;27920.00;75.00;571.00;11.0000;0.0059;266100;CORRECT;0;1;E0: OK
1354;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3630.00;31910.00;63.00;582.00;7.5000;0.0085;224400;CORRECT;0;1;E0: OK
1355;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2840.00;34180.00;71.00;561.00;2.2000;0.0255;130500;CORRECT;0;1;E0: OK
1356;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4060.00;37180.00;65.00;614.00;0.7500;0.0977;110700;ERROR DETECTED;0;1;E4: Efficiency OOR
1357;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3320.00;31500.00;68.00;585.00;3.0000;0.0209;137900;CORRECT;0;1;E0: OK
1358;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3920.00;33170.00;65.00;611.00;11.0000;0.0064;261500;CORRECT;0;1;E0: OK
1359;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3620.00;29620.00;64.00;609.00;2.2000;0.0293;125300;CORRECT;0;1;E0: OK
1360;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3880.00;34930.00;71.00;521.00;0.2500;0.3061;97100;ERROR DETECTED;0;1;E4: Efficiency OOR
1361;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3310.00;36930.00;69.00;552.00;7.5000;0.0085;221200;CORRECT;0;1;E0: OK
1362;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3600.00;32140.00;66.00;558.00;7.5000;0.0088;213200;CORRECT;0;1;E0: OK
1363;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3110.00;37520.00;72.00;547.00;1.5000;0.0415;119300;NEEDS CHECK;0;1;E0: OK
1364;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3280.00;36870.00;73.00;547.00;4.0000;0.0166;156100;CORRECT;0;1;E0: OK
1365;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3770.00;31100.00;67.00;520.00;1.1000;0.0638;106400;NEEDS CHECK;0;1;E0: OK
1366;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3920.00;26710.00;69.00;583.00;0.2500;0.3005;92400;ERROR DETECTED;0;1;E4: Efficiency OOR
1367;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3960.00;34380.00;64.00;588.00;0.5500;0.1280;110100;ERROR DETECTED;0;1;E4: Efficiency OOR
1368;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4170.00;32610.00;66.00;510.00;0.3700;0.2066;101400;ERROR DETECTED;0;1;E4: Efficiency OOR
1369;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;4070.00;29320.00;70.00;517.00;7.5000;0.0106;214900;CORRECT;0;1;E0: OK
1370;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3330.00;32670.00;69.00;540.00;15.0000;0.0043;325600;CORRECT;0;1;E0: OK
1371;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3610.00;29530.00;76.00;552.00;7.5000;0.0102;222000;CORRECT;0;1;E0: OK
1372;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3910.00;36390.00;74.00;509.00;7.5000;0.0107;209700;CORRECT;0;1;E0: OK
1373;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2970.00;35570.00;73.00;557.00;11.0000;0.0055;277500;CORRECT;0;1;E0: OK
1374;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3560.00;32820.00;64.00;508.00;11.0000;0.0058;280400;CORRECT;0;1;E0: OK
1375;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4040.00;29840.00;76.00;615.00;1.5000;0.0569;120900;NEEDS CHECK;0;1;E0: OK
1376;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3220.00;36400.00;70.00;520.00;2.2000;0.0285;136200;CORRECT;0;1;E0: OK
1377;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3950.00;32840.00;70.00;523.00;0.1800;0.4267;102400;ERROR DETECTED;0;1;E4: Efficiency OOR
1378;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;4000.00;36290.00;68.00;584.00;1.1000;0.0687;111900;NEEDS CHECK;0;1;E0: OK
1379;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4000.00;30920.00;66.00;541.00;0.7500;0.0978;104800;NEEDS CHECK;0;1;E0: OK
1380;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3500.00;33360.00;63.00;572.00;1.5000;0.0408;116800;NEEDS CHECK;0;1;E0: OK
1381;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4050.00;33090.00;69.00;589.00;1.5000;0.0517;120400;NEEDS CHECK;0;1;E0: OK
1382;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3250.00;37570.00;73.00;543.00;7.5000;0.0088;212600;CORRECT;0;1;E0: OK
1383;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3800.00;31830.00;66.00;604.00;7.5000;0.0093;204400;CORRECT;0;1;E0: OK
1384;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3820.00;26140.00;68.00;584.00;4.0000;0.0180;161900;CORRECT;0;1;E0: OK
1385;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2960.00;32480.00;72.00;508.00;2.2000;0.0269;119500;CORRECT;0;1;E0: OK
1386;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3820.00;31930.00;64.00;507.00;0.7500;0.0905;107700;NEEDS CHECK;0;1;E0: OK
1387;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2870.00;26200.00;66.00;516.00;1.5000;0.0351;126800;CORRECT;0;1;E0: OK
1388;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2940.00;30760.00;65.00;518.00;0.2500;0.2123;94300;ERROR DETECTED;0;1;E4: Efficiency OOR
1389;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3510.00;31140.00;68.00;570.00;7.5000;0.0088;221100;CORRECT;0;1;E0: OK
1390;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3010.00;35780.00;72.00;594.00;5.5000;0.0109;191900;CORRECT;0;1;E0: OK
1391;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2800.00;33410.00;71.00;603.00;1.5000;0.0368;125700;NEEDS CHECK;0;1;E0: OK
1392;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;2900.00;30140.00;66.00;585.00;0.3700;0.1437;90700;ERROR DETECTED;0;1;E4: Efficiency OOR
1393;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3670.00;33700.00;63.00;595.00;0.2500;0.2569;90500;ERROR DETECTED;0;1;E4: Efficiency OOR
1394;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4090.00;30180.00;71.00;566.00;0.2500;0.3227;90200;ERROR DETECTED;0;1;E4: Efficiency OOR
1395;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3280.00;32920.00;64.00;531.00;1.1000;0.0530;106600;NEEDS CHECK;0;1;E0: OK
1396;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3600.00;34350.00;67.00;558.00;1.1000;0.0609;104600;NEEDS CHECK;0;1;E0: OK
1397;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3690.00;33210.00;72.00;531.00;1.5000;0.0492;119400;NEEDS CHECK;0;1;E0: OK
1398;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2880.00;35360.00;66.00;510.00;5.5000;0.0096;176800;CORRECT;0;1;E0: OK
1399;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3660.00;37030.00;63.00;545.00;4.0000;0.0160;158800;CORRECT;0;1;E0: OK
1400;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;4140.00;37580.00;63.00;591.00;0.3700;0.1958;93000;ERROR DETECTED;0;1;E4: Efficiency OOR
1401;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3060.00;25820.00;63.00;520.00;1.1000;0.0487;101700;NEEDS CHECK;0;1;E0: OK
1402;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3140.00;37780.00;72.00;586.00;0.5500;0.1142;98500;ERROR DETECTED;0;1;E4: Efficiency OOR
1403;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2840.00;28960.00;63.00;553.00;5.5000;0.0090;189400;CORRECT;0;1;E0: OK
1404;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3280.00;32730.00;70.00;574.00;5.5000;0.0116;192000;CORRECT;0;1;E0: OK
1405;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2990.00;37080.00;64.00;575.00;0.3700;0.1437;94900;ERROR DETECTED;0;1;E4: Efficiency OOR
1406;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4050.00;27570.00;69.00;576.00;15.0000;0.0052;326000;CORRECT;0;1;E0: OK
1407;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4140.00;29790.00;76.00;515.00;0.7500;0.1165;110200;NEEDS CHECK;0;1;E0: OK
1408;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2900.00;31420.00;66.00;544.00;0.5500;0.0967;96300;ERROR DETECTED;0;1;E4: Efficiency OOR
1409;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3430.00;30270.00;73.00;513.00;1.1000;0.0632;107800;NEEDS CHECK;0;1;E0: OK
1410;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3220.00;34080.00;75.00;543.00;0.2500;0.2683;104500;ERROR DETECTED;0;1;E4: Efficiency OOR
1411;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3000.00;31400.00;66.00;608.00;4.0000;0.0138;148900;CORRECT;0;1;E0: OK
1412;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3220.00;29660.00;71.00;585.00;0.2500;0.2540;93500;ERROR DETECTED;0;1;E4: Efficiency OOR
1413;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3830.00;28060.00;71.00;588.00;3.0000;0.0252;145700;CORRECT;0;1;E0: OK
1414;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3650.00;33300.00;75.00;587.00;4.0000;0.0190;166300;CORRECT;0;1;E0: OK
1415;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;2820.00;25340.00;71.00;590.00;7.5000;0.0074;218000;CORRECT;0;1;E0: OK
1416;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3870.00;27230.00;70.00;577.00;11.0000;0.0068;266800;CORRECT;0;1;E0: OK
1417;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3900.00;30560.00;66.00;508.00;5.5000;0.0130;172300;CORRECT;0;1;E0: OK
1418;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3720.00;26380.00;76.00;550.00;11.0000;0.0071;277600;CORRECT;0;1;E0: OK
1419;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;4070.00;26230.00;67.00;545.00;15.0000;0.0050;331700;CORRECT;0;1;E0: OK
1420;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;2870.00;29550.00;74.00;520.00;0.5500;0.1073;107000;ERROR DETECTED;0;1;E4: Efficiency OOR
1421;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3390.00;36690.00;70.00;588.00;0.1800;0.3662;85500;ERROR DETECTED;0;1;E4: Efficiency OOR
1422;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;3760.00;33450.00;65.00;512.00;1.1000;0.0617;107400;NEEDS CHECK;0;1;E0: OK
1423;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2970.00;31490.00;67.00;518.00;0.2500;0.2211;100100;ERROR DETECTED;0;1;E4: Efficiency OOR
1424;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;3320.00;28570.00;65.00;585.00;3.0000;0.0200;150400;CORRECT;0;1;E0: OK
1425;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2810.00;29290.00;74.00;511.00;11.0000;0.0053;264100;CORRECT;0;1;E0: OK
1426;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3990.00;35940.00;74.00;590.00;3.0000;0.0273;152000;CORRECT;0;1;E0: OK
1427;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3740.00;34920.00;64.00;520.00;3.0000;0.0222;144000;CORRECT;0;1;E0: OK
1428;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;3050.00;29020.00;68.00;552.00;15.0000;0.0038;331000;CORRECT;0;1;E0: OK
1429;ВКОП;ВКОП 30-160-063-2;ВКОП 30-160-063;630;2960.00;31830.00;72.00;549.00;11.0000;0.0054;278800;CORRECT;0;1;E0: OK
1430;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;2870.00;28710.00;64.00;610.00;0.3700;0.1379;108200;ERROR DETECTED;0;1;E4: Efficiency OOR
1431;ВКОП;ВКОП 30-160-063-4;ВКОП 30-160-063;630;3590.00;33970.00;76.00;601.00;1.1000;0.0689;116800;NEEDS CHECK;0;1;E0: OK
1432;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;3630.00;28100.00;73.00;559.00;2.2000;0.0335;119100;CORRECT;0;1;E0: OK
1433;ВКОП;ВКОП 30-160-063-3;ВКОП 30-160-063;630;4180.00;30550.00;64.00;524.00;1.1000;0.0676;116300;NEEDS CHECK;0;1;E0: OK
1434;ВКОП;ВКОП 30-160-063-5;ВКОП 30-160-063;630;4150.00;33410.00;64.00;531.00;0.1800;0.4099;98300;ERROR DETECTED;0;1;E4: Efficiency OOR
1435;ВКОП;ВКОП 30-160-063-1;ВКОП 30-160-063;630;4130.00;35900.00;68.00;535.00;2.2000;0.0355;138800;CORRECT;0;1;E0: OK
